AFS.py,AFS.R,wv,AFS_rpy.py
0.977924813,0.970287252,5029.828594,0.970287252
0.976213041,0.96861523,5029.83746,0.96861523
0.979374685,0.97177858,5029.846325,0.97177858
0.9821788,0.974587189,5029.85519,0.974587189
0.980644208,0.973090517,5029.864054,0.973090517
0.980907515,0.973377726,5029.872918,0.973377726
0.986895043,0.979345248,5029.881781,0.979345248
0.986914355,0.979390246,5029.890644,0.979390246
0.984855371,0.977372621,5029.899506,0.977372621
0.994755954,0.987223792,5029.908368,0.987223792
0.982539954,0.975125682,5029.917229,0.975125682
0.990119566,0.982673592,5029.92609,0.982673592
0.981755479,0.974397597,5029.93495,0.974397597
0.979942681,0.972623452,5029.943809,0.972623452
0.981693055,0.974385797,5029.952668,0.974385797
0.981699116,0.974416796,5029.961527,0.974416796
0.983428282,0.976158108,5029.970385,0.976158108
0.974951379,0.967768583,5029.979242,0.967768583
0.976696041,0.96952511,5029.988099,0.96952511
0.978192408,0.971035217,5029.996956,0.971035217
0.976214714,0.969096646,5030.005812,0.969096646
0.985645814,0.978483852,5030.014667,0.978483852
0.986327276,0.979185243,5030.023522,0.979185243
0.983795144,0.976696261,5030.032376,0.976696261
0.991778789,0.984647317,5030.04123,0.984647317
0.982721788,0.975680242,5030.050083,0.975680242
0.990720922,0.983647079,5030.058936,0.983647079
0.991684602,0.984628943,5030.067788,0.984628943
0.994815684,0.98776292,5030.07664,0.98776292
0.994319896,0.98729584,5030.085491,0.98729584
0.997742711,0.990719793,5030.094342,0.990719793
0.993786049,0.986816242,5030.103192,0.986816242
0.98355658,0.976683562,5030.112041,0.976683562
0.995861096,0.988927513,5030.120891,0.988927513
0.9953901,0.988485254,5030.129739,0.988485254
0.996454606,0.989567924,5030.138587,0.989567924
0.997557962,0.990689298,5030.147435,0.990689298
0.99688357,0.990045242,5030.156282,0.990045242
0.990557954,0.983788621,5030.165128,0.983788621
0.996842771,0.99005633,5030.173974,0.99005633
1.008265447,1.00142746,5030.182819,1.00142746
1.004849121,0.998004056,5030.191664,0.998004056
0.991874288,0.985095928,5030.200509,0.985095928
0.994017825,0.98720315,5030.209353,0.98720315
0.989581014,0.98277525,5030.218196,0.98277525
0.994296951,0.987437208,5030.227039,0.987437208
0.993613776,0.986737284,5030.235881,0.986737284
0.995089039,0.988180911,5030.244723,0.988180911
0.986080539,0.97921379,5030.253564,0.97921379
0.985076501,0.978195678,5030.262405,0.978195678
0.984403291,0.977506194,5030.271245,0.977506194
0.975063984,0.968211624,5030.280084,0.968211624
0.975663948,0.968786737,5030.288923,0.968786737
0.976424695,0.969521551,5030.297762,0.969521551
0.980812072,0.973857329,5030.3066,0.973857329
0.96900274,0.962111485,5030.315438,0.962111485
0.969422364,0.962507951,5030.324275,0.962507951
0.956285105,0.949444578,5030.333111,0.949444578
0.952514952,0.945681743,5030.341947,0.945681743
0.942957991,0.936173973,5030.350783,0.936173973
0.925175226,0.918500227,5030.359618,0.918500227
0.904721101,0.898175262,5030.368452,0.898175262
0.889625844,0.8831712,5030.377286,0.8831712
0.868581229,0.862261763,5030.386119,0.862261763
0.835564029,0.829468018,5030.394952,0.829468018
0.801292251,0.795430278,5030.403784,0.795430278
0.74884884,0.743355648,5030.412616,0.743355648
0.697495123,0.692364852,5030.421447,0.692364852
0.633473396,0.628801565,5030.430278,0.628801565
0.578074667,0.573800091,5030.439108,0.573800091
0.54258623,0.538563515,5030.447938,0.538563515
0.507607043,0.503833838,5030.456767,0.503833838
0.502464123,0.498719475,5030.465596,0.498719475
0.51269902,0.50886828,5030.474424,0.50886828
0.540997317,0.536944841,5030.483252,0.536944841
0.587925991,0.583510854,5030.492079,0.583510854
0.641482127,0.636652727,5030.500905,0.636652727
0.689306065,0.684103722,5030.509731,0.684103722
0.745447489,0.739807564,5030.518557,0.739807564
0.79713452,0.791088796,5030.527382,0.791088796
0.831392653,0.825071818,5030.536206,0.825071818
0.872580589,0.865930667,5030.54503,0.865930667
0.887958414,0.881175169,5030.553853,0.881175169
0.902527289,0.895616456,5030.562676,0.895616456
0.919985776,0.912924753,5030.571499,0.912924753
0.926688295,0.919559308,5030.580321,0.919559308
0.914544359,0.907492594,5030.589142,0.907492594
0.915757869,0.908680628,5030.597963,0.908680628
0.904440378,0.897434785,5030.606783,0.897434785
0.883648572,0.876788675,5030.615603,0.876788675
0.857660999,0.850988045,5030.624422,0.850988045
0.841964089,0.835398828,5030.633241,0.835398828
0.81683939,0.810456131,5030.642059,0.810456131
0.810037966,0.803694158,5030.650876,0.803694158
0.801617285,0.795325959,5030.659694,0.795325959
0.799506739,0.793218642,5030.66851,0.793218642
0.818010279,0.811563103,5030.677326,0.811563103
0.824518239,0.81800621,5030.686142,0.81800621
0.838169789,0.831536255,5030.694957,0.831536255
0.849908613,0.843168397,5030.703771,0.843168397
0.853996001,0.847209627,5030.712585,0.847209627
0.851903061,0.84511971,5030.721399,0.84511971
0.853342882,0.846538841,5030.730212,0.846538841
0.862271985,0.855384042,5030.739024,0.855384042
0.852763187,0.845937872,5030.747836,0.845937872
0.854371615,0.847520177,5030.756647,0.847520177
0.857698726,0.85080741,5030.765458,0.85080741
0.866718685,0.85974167,5030.774269,0.85974167
0.875685168,0.868622722,5030.783078,0.868622722
0.893129024,0.885912488,5030.791888,0.885912488
0.885112276,0.877947349,5030.800696,0.877947349
0.907563624,0.90020357,5030.809505,0.90020357
0.906670035,0.899303976,5030.818312,0.899303976
0.920027389,0.912539485,5030.827119,0.912539485
0.919615088,0.912117342,5030.835926,0.912117342
0.917353105,0.909860759,5030.844732,0.909860759
0.926222329,0.918644501,5030.853538,0.918644501
0.927933237,0.92032847,5030.862343,0.92032847
0.923968549,0.916383512,5030.871148,0.916383512
0.928329432,0.920695902,5030.879952,0.920695902
0.931528545,0.9238561,5030.888755,0.9238561
0.944063919,0.936275579,5030.897558,0.936275579
0.956822163,0.948915883,5030.906361,0.948915883
0.968977526,0.960958092,5030.915163,0.960958092
0.972792678,0.964729042,5030.923964,0.964729042
0.980262988,0.972124842,5030.932765,0.972124842
0.987307282,0.979098116,5030.941565,0.979098116
0.997645414,0.989337759,5030.950365,0.989337759
0.999658012,0.991321185,5030.959164,0.991321185
0.997709568,0.989376741,5030.967963,0.989376741
1.005924601,0.997510955,5030.976762,0.997510955
0.995148457,0.986809763,5030.985559,0.986809763
1.003057492,0.994637364,5030.994357,0.994637364
1.0002033,0.991792655,5031.003153,0.991792655
0.996058932,0.987668857,5031.01195,0.987668857
1.000799242,0.992355035,5031.020745,0.992355035
1.004909386,0.99641638,5031.02954,0.99641638
0.996935592,0.988497537,5031.038335,0.988497537
0.997338129,0.988884364,5031.047129,0.988884364
0.994789916,0.986345622,5031.055923,0.986345622
1.008611815,1.000038038,5031.064716,1.000038038
1.008266007,0.999689902,5031.073508,0.999689902
1.00507976,0.996525654,5031.0823,0.996525654
1.002146423,0.99361234,5031.091092,0.99361234
1.000797944,0.992270554,5031.099883,0.992270554
1.00328808,0.994734819,5031.108673,0.994734819
0.99318811,0.984716491,5031.117463,0.984716491
0.998939518,0.990414498,5031.126253,0.990414498
1.000894582,0.992348671,5031.135041,0.992348671
0.989750248,0.981295476,5031.14383,0.981295476
1.000101333,0.991554227,5031.152618,0.991554227
0.988440383,0.979989213,5031.161405,0.979989213
1.009678819,1.001046682,5031.170192,1.001046682
0.996606442,0.988102633,5031.178978,0.988102633
1.002096022,0.993562183,5031.187764,0.993562183
0.99971257,0.991215947,5031.196549,0.991215947
1.003781113,0.995267048,5031.205334,0.995267048
1.002764075,0.994275903,5031.214118,0.994275903
0.997788331,0.989359603,5031.222901,0.989359603
0.993253744,0.984880714,5031.231685,0.984880714
0.98104423,0.972791443,5031.240467,0.972791443
0.98630863,0.97802911,5031.249249,0.97802911
0.984476527,0.976230047,5031.258031,0.976230047
0.969648075,0.961543334,5031.266812,0.961543334
0.967038015,0.958972704,5031.275592,0.958972704
0.960246203,0.952255161,5031.284372,0.952255161
0.956725589,0.948781535,5031.293152,0.948781535
0.965816873,0.957815317,5031.301931,0.957815317
0.967951082,0.959949999,5031.310709,0.959949999
0.978159857,0.970092864,5031.319487,0.970092864
0.984982153,0.976877627,5031.328265,0.976877627
0.993434985,0.985279926,5031.337041,0.985279926
0.991978403,0.98385442,5031.345818,0.98385442
0.990369961,0.982278359,5031.354594,0.982278359
0.996396703,0.988275309,5031.363369,0.988275309
0.999373498,0.991247468,5031.372144,0.991247468
0.996575009,0.988491423,5031.380918,0.988491423
0.999587126,0.991498976,5031.389692,0.991498976
0.98462758,0.976680157,5031.398465,0.976680157
0.983518601,0.975599901,5031.407238,0.975599901
0.9882161,0.980279553,5031.41601,0.980279553
0.964718102,0.956989875,5031.424781,0.956989875
0.958731899,0.951071212,5031.433552,0.951071212
0.955331717,0.947717814,5031.442323,0.947717814
0.945719007,0.938201229,5031.451093,0.938201229
0.938541041,0.931099783,5031.459863,0.931099783
0.929941435,0.92258773,5031.468632,0.92258773
0.934826789,0.92745401,5031.4774,0.92745401
0.93333425,0.925992857,5031.486168,0.925992857
0.935522651,0.928183791,5031.494936,0.928183791
0.940214796,0.932859052,5031.503703,0.932859052
0.952561004,0.945128936,5031.512469,0.945128936
0.943113613,0.935775398,5031.521235,0.935775398
0.942914615,0.935598159,5031.53,0.935598159
0.953356537,0.945979566,5031.538765,0.945979566
0.943279094,0.936000461,5031.547529,0.936000461
0.921026769,0.913939788,5031.556293,0.913939788
0.902440328,0.895515968,5031.565057,0.895515968
0.872742078,0.866064605,5031.573819,0.866064605
0.840279562,0.833868826,5031.582582,0.833868826
0.80674365,0.800606443,5031.591343,0.800606443
0.77079039,0.764943625,5031.600104,0.764943625
0.747709566,0.742054344,5031.608865,0.742054344
0.731248238,0.725733658,5031.617625,0.725733658
0.735403156,0.72987351,5031.626385,0.72987351
0.735139127,0.72962776,5031.635144,0.72962776
0.765588023,0.759865383,5031.643903,0.759865383
0.783334493,0.77749663,5031.652661,0.77749663
0.808608663,0.802600462,5031.661418,0.802600462
0.840516427,0.834289905,5031.670175,0.834289905
0.865261507,0.85887102,5031.678932,0.85887102
0.900614554,0.893983125,5031.687688,0.893983125
0.909484762,0.902808406,5031.696443,0.902808406
0.931810224,0.924990894,5031.705198,0.924990894
0.93903258,0.932181494,5031.713953,0.932181494
0.941141573,0.934296266,5031.722706,0.934296266
0.943620446,0.936778355,5031.73146,0.936778355
0.937538577,0.930761713,5031.740213,0.930761713
0.934748639,0.928013023,5031.748965,0.928013023
0.91798172,0.911387645,5031.757717,0.911387645
0.889501768,0.883132364,5031.766468,0.883132364
0.861845926,0.85569404,5031.775219,0.85569404
0.828056915,0.822164948,5031.783969,0.822164948
0.776424039,0.77091704,5031.792719,0.77091704
0.728914291,0.723760783,5031.801468,0.723760783
0.657220094,0.652588375,5031.810217,0.652588375
0.591494947,0.587339843,5031.818965,0.587339843
0.526050319,0.522366894,5031.827712,0.522366894
0.47424944,0.470939508,5031.83646,0.470939508
0.421836378,0.418901851,5031.845206,0.418901851
0.384012064,0.381349411,5031.853952,0.381349411
0.364815419,0.362294191,5031.862698,0.362294191
0.361084141,0.358596945,5031.871443,0.358596945
0.392209964,0.389517336,5031.880187,0.389517336
0.423483656,0.420586026,5031.888931,0.420586026
0.469842306,0.466638252,5031.897675,0.466638252
0.531993647,0.528377986,5031.906418,0.528377986
0.597787147,0.593738095,5031.91516,0.593738095
0.677882652,0.673306733,5031.923902,0.673306733
0.721709868,0.716854809,5031.932643,0.716854809
0.776199457,0.770995857,5031.941384,0.770995857
0.818799377,0.813329256,5031.950124,0.813329256
0.842797456,0.837186705,5031.958864,0.837186705
0.861284398,0.855570773,5031.967604,0.855570773
0.871704944,0.865942713,5031.976342,0.865942713
0.884788346,0.87896062,5031.985081,0.87896062
0.885410503,0.879600008,5031.993818,0.879600008
0.88093385,0.875174418,5032.002555,0.875174418
0.871051056,0.865377486,5032.011292,0.865377486
0.861586513,0.855995734,5032.020028,0.855995734
0.87872332,0.873043037,5032.028764,0.873043037
0.872400211,0.866782717,5032.037499,0.866782717
0.889924237,0.88421634,5032.046234,0.88421634
0.893263223,0.887556895,5032.054968,0.887556895
0.915643794,0.909818296,5032.063701,0.909818296
0.917714417,0.91189987,5032.072434,0.91189987
0.935661771,0.929758402,5032.081167,0.929758402
0.940441944,0.934533747,5032.089899,0.934533747
0.94662186,0.940700671,5032.09863,0.940700671
0.959366364,0.953391857,5032.107361,0.953391857
0.957935182,0.951994268,5032.116092,0.951994268
0.965324503,0.959364816,5032.124822,0.959364816
0.971395267,0.965424515,5032.133551,0.965424515
0.980808018,0.974806282,5032.14228,0.974806282
0.982677676,0.976690301,5032.151008,0.976690301
0.98596681,0.979985406,5032.159736,0.979985406
0.998306445,0.992278015,5032.168463,0.992278015
0.992474562,0.986510818,5032.17719,0.986510818
0.992910051,0.986973721,5032.185916,0.986973721
1.002837516,0.99687269,5032.194642,0.99687269
1.000966809,0.995044458,5032.203367,0.995044458
1.005239995,0.999324423,5032.212092,0.999324423
1.002224809,0.996338301,5032.220816,0.996338301
1.008774624,1.002861649,5032.22954,1.002861649
0.997947801,0.992106194,5032.238263,0.992106194
1.009923483,1.004020409,5032.246985,1.004020409
1.003311415,0.99745589,5032.255707,0.99745589
1.005657965,0.999798227,5032.264429,0.999798227
1.011444107,1.005560927,5032.27315,1.005560927
1.005161992,0.999324789,5032.281871,0.999324789
1.011271596,1.005409062,5032.290591,1.005409062
1.008224182,1.00239008,5032.29931,1.00239008
0.997420433,0.991660135,5032.308029,0.991660135
0.9996008,0.993839851,5032.316747,0.993839851
1.004175222,0.998400528,5032.325465,0.998400528
1.006987487,1.001209885,5032.334183,1.001209885
1.004430038,0.998680935,5032.3429,0.998680935
1.009723623,1.003958701,5032.351616,1.003958701
1.004670987,0.998949881,5032.360332,0.998949881
1.004570497,0.998865472,5032.369047,0.998865472
1.005025618,0.999334048,5032.377762,0.999334048
1.001900602,0.996243217,5032.386476,0.996243217
1.003182953,0.997535314,5032.39519,0.997535314
0.995906482,0.990317123,5032.403903,0.990317123
1.010889214,1.005233777,5032.412616,1.005233777
1.004521545,0.998919822,5032.421328,0.998919822
0.994049835,0.988528495,5032.43004,0.988528495
1.00728948,1.001717245,5032.438751,1.001717245
1.00499399,0.999455036,5032.447461,0.999455036
0.997905013,0.992425747,5032.456172,0.992425747
1.002397964,0.996915024,5032.464881,0.996915024
1.00570019,1.000220516,5032.47359,1.000220516
1.00255664,0.997115566,5032.482299,0.997115566
0.993662044,0.988294132,5032.491007,0.988294132
0.999331071,0.99395776,5032.499714,0.99395776
0.990772469,0.985470361,5032.508421,0.985470361
0.991451461,0.986171075,5032.517128,0.986171075
0.97928623,0.974095809,5032.525834,0.974095809
0.975390987,0.970246394,5032.534539,0.970246394
0.961663204,0.956615939,5032.543244,0.956615939
0.947402606,0.942454811,5032.551948,0.942454811
0.938208651,0.933333315,5032.560652,0.933333315
0.931517951,0.926701693,5032.569356,0.926701693
0.9222758,0.917531419,5032.578058,0.917531419
0.913808315,0.909131381,5032.586761,0.909131381
0.911564355,0.906922731,5032.595462,0.906922731
0.907843177,0.903244222,5032.604164,0.903244222
0.918980769,0.914349379,5032.612864,0.914349379
0.916133539,0.911540382,5032.621565,0.911540382
0.916749283,0.912176891,5032.630264,0.912176891
0.924619272,0.920031636,5032.638963,0.920031636
0.934006782,0.929396762,5032.647662,0.929396762
0.934416992,0.929829082,5032.65636,0.929829082
0.927386336,0.922856828,5032.665058,0.922856828
0.928333465,0.923823154,5032.673755,0.923823154
0.931623309,0.927120839,5032.682452,0.927120839
0.902018956,0.897682538,5032.691148,0.897682538
0.887837128,0.883591413,5032.699843,0.883591413
0.847965627,0.843932004,5032.708538,0.843932004
0.820512439,0.816630046,5032.717233,0.816630046
0.798257689,0.794500586,5032.725927,0.794500586
0.763904065,0.76032769,5032.73462,0.76032769
0.736444998,0.733015446,5032.743313,0.733015446
0.724831372,0.721473795,5032.752005,0.721473795
0.714562098,0.711269642,5032.760697,0.711269642
0.71863766,0.71534399,5032.769389,0.71534399
0.731298889,0.72796497,5032.778079,0.72796497
0.755940166,0.752512199,5032.78677,0.752512199
0.785431174,0.781888378,5032.79546,0.781888378
0.807123417,0.803502102,5032.804149,0.803502102
0.832631963,0.828916033,5032.812838,0.828916033
0.8578117,0.854003725,5032.821526,0.854003725
0.881803152,0.877909467,5032.830214,0.877909467
0.896363422,0.892426471,5032.838901,0.892426471
0.909216447,0.905244262,5032.847587,0.905244262
0.910779184,0.906821324,5032.856274,0.906821324
